"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2562","All Items link in the burger menu navigates to the inventory page","","Tue May 26 08:28:34 UTC 2026","passed","Tue May 26 08:28:36 UTC 2026","","Header navigation functionality","All Items link in the burger menu navigates to the inventory page",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1682","Cart page is empty when no items have been added","","Tue May 26 08:27:37 UTC 2026","passed","Tue May 26 08:27:39 UTC 2026","","Shopping cart functionality","Cart page is empty when no items have been added",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1356","Application logo is displayed in the header on the inventory page","","Tue May 26 08:28:38 UTC 2026","passed","Tue May 26 08:28:40 UTC 2026","","Header navigation functionality","Application logo is displayed in the header on the inventory page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1789","User can complete a full checkout and receive an order confirmation","","Tue May 26 08:27:44 UTC 2026","passed","Tue May 26 08:27:46 UTC 2026","","Checkout functionality","User can complete a full checkout and receive an order confirmation",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","3440","User can sort products by name Z to A","","Tue May 26 08:27:59 UTC 2026","passed","Tue May 26 08:28:02 UTC 2026","","Inventory page functionality","User can sort products by name Z to A",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","888","User cannot log in with empty username","","Tue May 26 08:28:15 UTC 2026","passed","Tue May 26 08:28:16 UTC 2026","","Login functionality","User cannot log in with empty username",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","3174","User can log out via the burger menu","","Tue May 26 08:28:28 UTC 2026","passed","Tue May 26 08:28:31 UTC 2026","","Header navigation functionality","User can log out via the burger menu",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1089","Error message is displayed when both fields are empty","","Tue May 26 08:28:25 UTC 2026","passed","Tue May 26 08:28:26 UTC 2026","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1135","Adding a product to the cart updates the cart badge","","Tue May 26 08:28:05 UTC 2026","passed","Tue May 26 08:28:06 UTC 2026","","Inventory page functionality","Adding a product to the cart updates the cart badge",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","2092","Standard user can log in successfully","","Tue May 26 08:28:10 UTC 2026","passed","Tue May 26 08:28:12 UTC 2026","","Login functionality","Standard user can log in successfully",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1594","Continue shopping returns the user to the inventory page","","Tue May 26 08:27:41 UTC 2026","passed","Tue May 26 08:27:43 UTC 2026","","Shopping cart functionality","Continue shopping returns the user to the inventory page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1610","User can cancel checkout and return to the cart","","Tue May 26 08:27:54 UTC 2026","passed","Tue May 26 08:27:55 UTC 2026","","Checkout functionality","User can cancel checkout and return to the cart",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1371","User can proceed to checkout from the cart","","Tue May 26 08:27:43 UTC 2026","passed","Tue May 26 08:27:44 UTC 2026","","Shopping cart functionality","User can proceed to checkout from the cart",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1277","Removing a product from the inventory page clears the cart badge","","Tue May 26 08:28:07 UTC 2026","passed","Tue May 26 08:28:09 UTC 2026","","Inventory page functionality","Removing a product from the inventory page clears the cart badge",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1559","User cannot log in with empty password","","Tue May 26 08:28:16 UTC 2026","passed","Tue May 26 08:28:18 UTC 2026","","Login functionality","User cannot log in with empty password",""
