"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1215","Standard user lands on inventory page after login","","2026-06-21","passed","2026-06-21","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1164","Inventory page displays all six products","","2026-06-21","passed","2026-06-21","","Inventory page functionality","Inventory page displays all six products",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1943","User can remove an item from the cart page","","2026-06-21","passed","2026-06-21","","Shopping cart functionality","User can remove an item from the cart page",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1822","User can log out via the burger menu","","2026-06-21","passed","2026-06-21","","Header navigation functionality","User can log out via the burger menu",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1220","Standard user can log in successfully","","2026-06-21","passed","2026-06-21","","Login functionality","Standard user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","952","Error message is displayed when both fields are empty","","2026-06-21","passed","2026-06-21","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2084","User can complete a full checkout and receive an order confirmation","","2026-06-21","passed","2026-06-21","","Checkout functionality","User can complete a full checkout and receive an order confirmation",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1320","User can sort products by price low to high","","2026-06-21","passed","2026-06-21","","Inventory page functionality","User can sort products by price low to high",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2362","User can open and close the burger menu","","2026-06-21","passed","2026-06-21","","Header navigation functionality","User can open and close the burger menu",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","11370","Cart page displays items that have been added from inventory","","2026-06-21","passed","2026-06-21","","Shopping cart functionality","Cart page displays items that have been added from inventory",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1550","User can cancel checkout and return to the cart","","2026-06-21","passed","2026-06-21","","Checkout functionality","User can cancel checkout and return to the cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","966","User cannot log in with empty username","","2026-06-21","passed","2026-06-21","","Login functionality","User cannot log in with empty username",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1428","Adding multiple products shows the correct cart badge count","","2026-06-21","passed","2026-06-21","","Inventory page functionality","Adding multiple products shows the correct cart badge count",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1506","User can log in after correcting invalid credentials","","2026-06-21","passed","2026-06-21","","Login functionality","User can log in after correcting invalid credentials",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1174","Locked out user cannot log in","","2026-06-21","passed","2026-06-21","","Login functionality","Locked out user cannot log in",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1300","User can sort products by price high to low","","2026-06-21","passed","2026-06-21","","Inventory page functionality","User can sort products by price high to low",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1434","User can sort products by name Z to A","","2026-06-21","passed","2026-06-21","","Inventory page functionality","User can sort products by name Z to A",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1217","Products are sorted alphabetically A to Z by default","","2026-06-21","passed","2026-06-21","","Inventory page functionality","Products are sorted alphabetically A to Z by default",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1276","Cart icon in the header navigates to the cart page","","2026-06-21","passed","2026-06-21","","Header navigation functionality","Cart icon in the header navigates to the cart page",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1182","Application logo is displayed in the header on the inventory page","","2026-06-21","passed","2026-06-21","","Header navigation functionality","Application logo is displayed in the header on the inventory page",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1375","Continue shopping returns the user to the inventory page","","2026-06-21","passed","2026-06-21","","Shopping cart functionality","Continue shopping returns the user to the inventory page",""
