"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1266","Standard user can log in successfully","","Mon May 18 08:41:58 UTC 2026","passed","Mon May 18 08:41:59 UTC 2026","","Login functionality","Standard user can log in successfully",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1338","Removing a product from the inventory page clears the cart badge","","Mon May 18 08:41:55 UTC 2026","passed","Mon May 18 08:41:56 UTC 2026","","Inventory page functionality","Removing a product from the inventory page clears the cart badge",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","914","Error message is displayed when both fields are empty","","Mon May 18 08:42:11 UTC 2026","passed","Mon May 18 08:42:12 UTC 2026","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1475","Adding multiple products shows the correct cart badge count","","Mon May 18 08:41:54 UTC 2026","passed","Mon May 18 08:41:55 UTC 2026","","Inventory page functionality","Adding multiple products shows the correct cart badge count",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1353","User can sort products by price low to high","","Mon May 18 08:41:50 UTC 2026","passed","Mon May 18 08:41:51 UTC 2026","","Inventory page functionality","User can sort products by price low to high",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","4305","Cart page displays items that have been added from inventory","","Mon May 18 08:41:24 UTC 2026","passed","Mon May 18 08:41:29 UTC 2026","","Shopping cart functionality","Cart page displays items that have been added from inventory",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1455","User can proceed to checkout from the cart","","Mon May 18 08:41:34 UTC 2026","passed","Mon May 18 08:41:35 UTC 2026","","Shopping cart functionality","User can proceed to checkout from the cart",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1753","Checkout form requires a postal code","","Mon May 18 08:41:42 UTC 2026","passed","Mon May 18 08:41:44 UTC 2026","","Checkout functionality","Checkout form requires a postal code",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1631","User can remove an item from the cart page","","Mon May 18 08:41:30 UTC 2026","passed","Mon May 18 08:41:32 UTC 2026","","Shopping cart functionality","User can remove an item from the cart page",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1314","User can navigate to a product detail page","","Mon May 18 08:41:56 UTC 2026","passed","Mon May 18 08:41:58 UTC 2026","","Inventory page functionality","User can navigate to a product detail page",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1391","Continue shopping returns the user to the inventory page","","Mon May 18 08:41:32 UTC 2026","passed","Mon May 18 08:41:34 UTC 2026","","Shopping cart functionality","Continue shopping returns the user to the inventory page",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1172","Application logo is displayed in the header on the inventory page","","Mon May 18 08:42:21 UTC 2026","passed","Mon May 18 08:42:23 UTC 2026","","Header navigation functionality","Application logo is displayed in the header on the inventory page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1619","Checkout form requires a last name","","Mon May 18 08:41:40 UTC 2026","passed","Mon May 18 08:41:42 UTC 2026","","Checkout functionality","Checkout form requires a last name",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1243","Standard user lands on inventory page after login","","Mon May 18 08:41:59 UTC 2026","passed","Mon May 18 08:42:00 UTC 2026","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1546","Checkout form requires a first name","","Mon May 18 08:41:39 UTC 2026","passed","Mon May 18 08:41:40 UTC 2026","","Checkout functionality","Checkout form requires a first name",""
