"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1550","User can proceed to checkout from the cart","","Thu Apr 30 07:25:14 UTC 2026","passed","Thu Apr 30 07:25:15 UTC 2026","","Shopping cart functionality","User can proceed to checkout from the cart",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1924","Checkout form requires a last name","","Thu Apr 30 07:25:21 UTC 2026","passed","Thu Apr 30 07:25:23 UTC 2026","","Checkout functionality","Checkout form requires a last name",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1383","Inventory page displays all six products","","Thu Apr 30 07:25:27 UTC 2026","passed","Thu Apr 30 07:25:28 UTC 2026","","Inventory page functionality","Inventory page displays all six products",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1943","User can log out via the burger menu","","Thu Apr 30 07:25:57 UTC 2026","passed","Thu Apr 30 07:25:59 UTC 2026","","Header navigation functionality","User can log out via the burger menu",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1394","Cart icon in the header navigates to the cart page","","Thu Apr 30 07:26:03 UTC 2026","passed","Thu Apr 30 07:26:05 UTC 2026","","Header navigation functionality","Cart icon in the header navigates to the cart page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1192","User cannot log in with empty password","","Thu Apr 30 07:25:45 UTC 2026","passed","Thu Apr 30 07:25:46 UTC 2026","","Login functionality","User cannot log in with empty password",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","6344","Performance glitch user can log in successfully","","Thu Apr 30 07:25:48 UTC 2026","passed","Thu Apr 30 07:25:54 UTC 2026","","Login functionality","Performance glitch user can log in successfully",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1415","User can sort products by price high to low","","Thu Apr 30 07:25:33 UTC 2026","passed","Thu Apr 30 07:25:34 UTC 2026","","Inventory page functionality","User can sort products by price high to low",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1779","User can remove an item from the cart page","","Thu Apr 30 07:25:10 UTC 2026","passed","Thu Apr 30 07:25:12 UTC 2026","","Shopping cart functionality","User can remove an item from the cart page",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1275","Application logo is displayed in the header on the inventory page","","Thu Apr 30 07:26:05 UTC 2026","passed","Thu Apr 30 07:26:06 UTC 2026","","Header navigation functionality","Application logo is displayed in the header on the inventory page",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1438","User can sort products by name Z to A","","Thu Apr 30 07:25:30 UTC 2026","passed","Thu Apr 30 07:25:31 UTC 2026","","Inventory page functionality","User can sort products by name Z to A",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1408","User can navigate to a product detail page","","Thu Apr 30 07:25:38 UTC 2026","passed","Thu Apr 30 07:25:40 UTC 2026","","Inventory page functionality","User can navigate to a product detail page",""
