"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","7333","Cart page displays items that have been added from inventory","","Mon Apr 27 07:31:19 UTC 2026","passed","Mon Apr 27 07:31:27 UTC 2026","","Shopping cart functionality","Cart page displays items that have been added from inventory",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1511","Adding a product to the cart updates the cart badge","","Mon Apr 27 07:31:52 UTC 2026","passed","Mon Apr 27 07:31:54 UTC 2026","","Inventory page functionality","Adding a product to the cart updates the cart badge",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1435","Standard user can log in successfully","","Mon Apr 27 07:31:59 UTC 2026","passed","Mon Apr 27 07:32:00 UTC 2026","","Login functionality","Standard user can log in successfully",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1534","Continue shopping returns the user to the inventory page","","Mon Apr 27 07:31:30 UTC 2026","passed","Mon Apr 27 07:31:32 UTC 2026","","Shopping cart functionality","Continue shopping returns the user to the inventory page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2281","User can complete a full checkout and receive an order confirmation","","Mon Apr 27 07:31:33 UTC 2026","passed","Mon Apr 27 07:31:36 UTC 2026","","Checkout functionality","User can complete a full checkout and receive an order confirmation",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1387","Inventory page displays all six products","","Mon Apr 27 07:31:45 UTC 2026","passed","Mon Apr 27 07:31:47 UTC 2026","","Inventory page functionality","Inventory page displays all six products",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1484","User can navigate to a product detail page","","Mon Apr 27 07:31:57 UTC 2026","passed","Mon Apr 27 07:31:59 UTC 2026","","Inventory page functionality","User can navigate to a product detail page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1202","Error message is displayed when both fields are empty","","Mon Apr 27 07:32:13 UTC 2026","passed","Mon Apr 27 07:32:14 UTC 2026","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1541","Removing a product from the inventory page clears the cart badge","","Mon Apr 27 07:31:56 UTC 2026","passed","Mon Apr 27 07:31:57 UTC 2026","","Inventory page functionality","Removing a product from the inventory page clears the cart badge",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1949","Checkout form requires a postal code","","Mon Apr 27 07:31:41 UTC 2026","passed","Mon Apr 27 07:31:43 UTC 2026","","Checkout functionality","Checkout form requires a postal code",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1420","Problem user can log in successfully","","Mon Apr 27 07:32:05 UTC 2026","passed","Mon Apr 27 07:32:07 UTC 2026","","Login functionality","Problem user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1414","Standard user lands on inventory page after login","","Mon Apr 27 07:32:00 UTC 2026","passed","Mon Apr 27 07:32:02 UTC 2026","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1885","Checkout form requires a first name","","Mon Apr 27 07:31:38 UTC 2026","passed","Mon Apr 27 07:31:40 UTC 2026","","Checkout functionality","Checkout form requires a first name",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1517","User can sort products by price high to low","","Mon Apr 27 07:31:51 UTC 2026","passed","Mon Apr 27 07:31:52 UTC 2026","","Inventory page functionality","User can sort products by price high to low",""
